Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Customer Age,City,Zip Code,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
4972,35364,12/12/12,Critical,37,15897.01,0.06,Delivery Truck,455.02,424.21,110.2,Lisa DeCherney,44,Liberal,67901,Kansas,Central,Corporate,Furniture,Tables,Bush Advantage Collection® Racetrack Conference Table,Jumbo Box,0.67,12/13/12
4973,35364,12/12/12,Critical,8,1265.293,0.06,Regular Air,-554.44,195.99,8.99,Lisa DeCherney,44,Liberal,67901,Kansas,Central,Corporate,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,12/14/12
5209,36999,12/12/12,Medium,28,14475.74,0.06,Delivery Truck,4963.89,549.99,49,Cari MacIntyre,44,Seguin,78155,Texas,Central,Corporate,Technology,Copiers and Fax,Sharp 1540cs Digital Laser Copier,Jumbo Drum,0.35,12/13/12
5210,36999,12/12/12,Medium,3,306.6205,0.08,Express Air,-479.08,115.99,5.99,Cari MacIntyre,44,Seguin,78155,Texas,Central,Corporate,Technology,Telephones and Communication,2160,Small Box,0.57,12/13/12
7354,52391,12/12/12,High,36,1072.36,0.04,Regular Air,440.48,29.14,4.86,Alan Hwang,44,Round Rock,78664,Texas,Central,Corporate,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Speed Message, No Reply Area, Duplicate",Wrap Bag,0.38,12/14/12
7355,52391,12/12/12,High,39,857.84,0.02,Regular Air,-309.43,20.89,11.52,Alan Hwang,44,Round Rock,78664,Texas,Central,Corporate,Office Supplies,Storage & Organization,"Iris® 3-Drawer Stacking Bin, Black",Small Box,0.83,12/14/12
1062,7845,12/13/12,Critical,22,118.56,0.06,Express Air,-63.38,4.91,5.68,Todd Boyes,44,Waukesha,53186,Wisconsin,Central,Small Business,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Small Box,0.36,12/13/12
1063,7845,12/13/12,Critical,45,2145.05,0.07,Express Air,1012.67,48.94,5.86,Todd Boyes,44,Waukesha,53186,Wisconsin,Central,Small Business,Office Supplies,Paper,Xerox 1916,Small Box,0.35,12/14/12
2228,16102,12/13/12,Not Specified,25,13255.93,0.02,Delivery Truck,4089.27,500.98,26,Aaron Hawkins,44,San Gabriel,91776,California,West,Home Office,Furniture,Chairs & Chairmats,Global Troy™ Executive Leather Low-Back Tilter,Jumbo Drum,0.6,12/15/12
274,1891,12/14/12,Low,3,302.36,0.09,Regular Air,290.31,107.53,5.81,Jeremy Ellison,44,Friendswood,77546,Texas,Central,Small Business,Furniture,Office Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Medium Box,0.65,12/16/12
804,5765,12/14/12,Low,23,849.46,0.04,Regular Air,9.06,35.44,19.99,Jonathan Doherty,44,Gastonia,28052,North Carolina,South,Corporate,Office Supplies,Paper,Xerox 1880,Small Box,0.38,12/21/12
1826,13120,12/14/12,Low,46,590.43,0.09,Regular Air,82.59,12.95,4.98,Joy Smith,44,South Bend,46614,Indiana,Central,Consumer,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,0.4,12/21/12
1827,13120,12/14/12,Low,8,216.33,0,Regular Air,-17.37,24.92,12.98,Joy Smith,44,South Bend,46614,Indiana,Central,Consumer,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39,12/14/12
5401,38400,12/14/12,Not Specified,8,114.73,0.03,Express Air,28.08,13.73,6.85,Candace McMahon,44,Morgantown,26501,West Virginia,East,Corporate,Furniture,Office Furnishings,DAX Wood Document Frame.,Wrap Bag,0.54,12/15/12
5470,38882,12/14/12,Critical,40,2169.49,0.06,Regular Air,1043.43,55.48,4.85,Hunter Lopez,44,Auburn,04210,Maine,East,Consumer,Office Supplies,Paper,Xerox 1888,Small Box,0.37,12/14/12
5471,38882,12/14/12,Critical,37,4411.5,0.1,Delivery Truck,-1799.35,122.99,70.2,Hunter Lopez,44,Hopkins,55305,Minnesota,Central,Consumer,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,12/15/12
7613,54468,12/14/12,High,15,40.75,0.03,Regular Air,12.76,2.61,0.5,Valerie Takahito,44,Titusville,32780,Florida,South,Consumer,Office Supplies,Labels,Avery 494,Small Box,0.39,12/15/12
7614,54468,12/14/12,High,35,424.09,0.01,Regular Air,-114.18,11.66,7.95,Valerie Takahito,44,Titusville,32780,Florida,South,Consumer,Office Supplies,Pens & Art Supplies,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",Small Pack,0.58,12/15/12
8331,59556,12/15/12,Not Specified,27,43.46,0,Regular Air,6.81,1.48,0.7,Mark Van Huff,44,Owensboro,42301,Kentucky,South,Home Office,Office Supplies,Rubber Bands,Binder Clips by OIC,Wrap Bag,0.37,12/17/12
8332,59556,12/15/12,Not Specified,5,927.9875,0,Regular Air,-615.91,205.99,8.99,Mark Van Huff,44,Owensboro,42301,Kentucky,South,Home Office,Technology,Telephones and Communication,TimeportP7382,Small Box,0.56,12/16/12
147,930,12/16/12,Critical,22,922.39,0.03,Express Air,-41.64,41.32,58.66,Phillina Ober,44,Winchester,22601,Virginia,South,Small Business,Furniture,Office Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Medium Box,0.76,12/17/12
148,930,12/16/12,Critical,11,79.19,0,Regular Air,13.91,6.88,2,Phillina Ober,44,Winchester,22601,Virginia,South,Small Business,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Wrap Bag,0.39,12/16/12
460,3110,12/16/12,High,13,1601.32,0.04,Delivery Truck,377.81,119.99,14,Helen Andreada,44,Ozark,65721,MO,Central,Corporate,Technology,Office Machines,Epson C82 Color Inkjet Printer,Jumbo Drum,0.36,12/18/12
2669,19300,12/16/12,Critical,10,78.72,0.1,Regular Air,-22.36,7.64,5.83,Denny Joy,44,Belle Glade,33430,Florida,South,Corporate,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,0.36,12/17/12
3511,25027,12/16/12,Medium,25,3585.91,0.06,Delivery Truck,-178.54,146.34,43.75,Mick Brown,44,Coachella,92236,California,West,Consumer,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Jumbo Box,0.65,12/18/12
6765,48192,12/16/12,Critical,15,2277.67,0,Delivery Truck,-173.96,140.98,36.09,Jill Matthias,44,Laguna Hills,92653,California,West,Consumer,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,0.77,12/17/12
8133,58144,12/16/12,Low,29,778.38,0.01,Regular Air,257.32,26.38,5.86,Muhammed MacIntyre,44,Joliet,60432,Illinois,Central,Small Business,Office Supplies,Paper,Xerox 1935,Small Box,0.39,12/23/12
2123,15111,12/17/12,Not Specified,13,970.47,0.1,Regular Air,192.38,81.32,0.99,Juliana Krohn,44,San Francisco,94110,California,West,Corporate,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece® Compact Power Control Center,Small Box,0.57,12/19/12
3345,23936,12/17/12,Medium,27,71.39,0.09,Regular Air,-39.33,2.6,2.4,Darrin Van Huff,44,Henderson,42420,Kentucky,South,Home Office,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.58,12/19/12
6512,46341,12/17/12,High,23,39.13,0.1,Regular Air,-23.14,1.68,1.57,Astrea Jones,44,Newark,07101,New Jersey,East,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,12/18/12
64,359,12/18/12,Medium,30,3659.66,0.08,Delivery Truck,-500.38,124.49,51.94,Cari Sayre,44,Pleasant Grove,84062,Utah,West,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,12/19/12
3200,22947,12/18/12,Low,19,216.25,0.09,Regular Air,58.84,12.22,2.85,Sarah Jordon,44,Maplewood,55119,Minnesota,Central,Consumer,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,0.55,12/25/12
4470,31847,12/18/12,Low,46,1692.28,0.1,Regular Air,61.00,39.98,4,Amy Hunt,44,Knoxville,37918,Tennessee,South,Small Business,Technology,Computer Peripherals,Microsoft Natural Keyboard Elite,Small Box,0.7,12/22/12
6638,47203,12/18/12,Critical,8,129.18,0.04,Regular Air,-30.02,15.98,4,Bill Eplett,44,Albemarle,28001,North Carolina,South,Corporate,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37,12/19/12
6639,47203,12/18/12,Critical,44,1016.26,0.06,Regular Air,337.97,22.84,5.47,Bill Eplett,44,Albemarle,28001,North Carolina,South,Corporate,Office Supplies,Paper,Xerox 1929,Small Box,0.39,12/20/12
6640,47207,12/18/12,Low,15,437.87,0.09,Express Air,-111.94,30.98,6.5,Ken Lonsdale,44,West Linn,97068,Oregon,West,Consumer,Technology,Computer Peripherals,Belkin ErgoBoard™ Keyboard,Small Box,0.64,12/22/12
7290,51975,12/18/12,Low,12,1064.7865,0.1,Regular Air,-181.01,115.99,2.5,Michael Granlund,44,Cottage Grove,55016,Minnesota,Central,Home Office,Technology,Telephones and Communication,DPC 650 Piper,Small Box,0.58,12/22/12
886,6369,12/19/12,High,30,14922.16,0.1,Delivery Truck,545.70,550.98,45.7,Denise Leinenbach,44,Saco,04072,Maine,East,Corporate,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Jumbo Box,0.71,12/21/12
3662,26240,12/19/12,Critical,38,1483.44,0.04,Regular Air,439.77,39.48,1.99,Carlos Soltero,44,Anderson,46016,Indiana,Central,Consumer,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.54,12/22/12
3663,26240,12/19/12,Critical,39,145.68,0.04,Regular Air,12.00,3.7,1.61,Carlos Soltero,44,Anderson,46016,Indiana,Central,Consumer,Furniture,Office Furnishings,3M Hangers With Command Adhesive,Wrap Bag,0.44,12/20/12
5053,36033,12/19/12,Not Specified,15,83.02,0.06,Express Air,-54.01,4.98,4.62,Michael Stewart,44,Coachella,92236,California,West,Small Business,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,12/19/12
5378,38240,12/19/12,High,42,1651.07,0.09,Regular Air,-100.49,40.98,6.5,Ken Lonsdale,44,Louisville,80027,Colorado,West,Consumer,Technology,Computer Peripherals,Targus USB Numeric Keypad,Small Box,0.74,12/21/12
5379,38240,12/19/12,High,4,41.53,0.04,Regular Air,-15.53,8.6,6.19,Ken Lonsdale,44,University City,63130,MO,Central,Consumer,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,0.38,12/19/12
5706,40356,12/19/12,Not Specified,48,201.98,0.05,Express Air,-245.67,4.06,6.89,Sylvia Foulston,44,Londonderry,03053,New Hampshire,East,Corporate,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Small Box,0.6,12/21/12
5864,41607,12/19/12,Medium,36,4115.74,0.1,Regular Air,1719.47,120.98,9.07,Barry Franz,44,Norwalk,06855,Connecticut,East,Corporate,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,0.35,12/21/12
211,1411,12/20/12,High,39,5748.2,0.09,Delivery Truck,-459.86,160.98,35.02,Ed Jacobs,44,Norwich,06360,Connecticut,East,Small Business,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,Jumbo Box,0.72,12/21/12
212,1411,12/20/12,High,47,6717.9325,0.09,Regular Air,1717.89,175.99,4.99,Ed Jacobs,44,Roseville,95661,California,West,Small Business,Technology,Telephones and Communication,5165,Small Box,0.59,12/22/12
914,6562,12/20/12,Critical,12,17274.87,0.02,Delivery Truck,2028.12,1360.14,14.7,Brendan Sweed,44,Seattle,98115,Washington,West,Consumer,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum,0.59,12/22/12
1470,10624,12/20/12,Critical,23,1082.43,0.06,Regular Air,23.97,47.98,3.61,Darren Powers,44,Denton,76201,Texas,Central,Corporate,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Small Pack,0.71,12/22/12
2904,20965,12/20/12,Critical,38,2315.11,0.06,Regular Air,532.21,59.76,9.71,Michelle Tran,44,Cumberland,21501,Maryland,East,Consumer,Office Supplies,Storage & Organization,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Small Box,0.57,12/23/12
2905,20965,12/20/12,Critical,8,1264.2305,0.07,Regular Air,-444.69,195.99,4.2,Michelle Tran,45,Cumberland,21501,Maryland,East,Consumer,Technology,Telephones and Communication,T65,Small Box,0.56,12/23/12
6046,42852,12/20/12,Not Specified,13,129.9,0.02,Regular Air,-63.51,9.06,9.86,Brendan Sweed,45,Seattle,98115,Washington,West,Consumer,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Small Box,0.4,12/22/12
497,3458,12/21/12,High,41,627.91,0.03,Regular Air,222.08,15.28,1.99,Lisa DeCherney,45,Harrisonburg,22801,Virginia,South,Corporate,Technology,Computer Peripherals,"Memorex 4.7GB DVD+R, 3/Pack",Small Pack,0.42,12/23/12
498,3458,12/21/12,High,28,46.89,0.09,Regular Air,-3.83,1.76,0.7,Lisa DeCherney,45,Harrisonburg,22801,Virginia,South,Corporate,Office Supplies,Pens & Art Supplies,Newell 326,Wrap Bag,0.56,12/24/12
1934,13830,12/21/12,High,27,2609.53,0,Regular Air,911.66,90.48,19.99,Michael Nguyen,45,Watertown,57201,South Dakota,Central,Small Business,Office Supplies,Envelopes,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Small Box,0.4,12/24/12
3106,22279,12/22/12,Not Specified,43,2463.6,0.03,Regular Air,1040.65,54.96,10.75,Lena Radford,45,Appleton,54915,Wisconsin,Central,Small Business,Office Supplies,Paper,Xerox 1940,Small Box,0.36,12/25/12
5200,36934,12/22/12,Medium,7,1120.86,0.02,Express Air,17.40,150.98,13.99,Brooke Gillingham,45,Redmond,97756,Oregon,West,Small Business,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38,12/24/12
5201,36934,12/22/12,Medium,2,11.51,0.1,Regular Air,-5.16,5.43,0.95,Brooke Gillingham,45,Redmond,97756,Oregon,West,Small Business,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",Wrap Bag,0.36,12/24/12
5202,36934,12/22/12,Medium,45,6668.856,0.01,Delivery Truck,871.97,179.29,29.21,Brooke Gillingham,45,Redmond,97756,Oregon,West,Small Business,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",Jumbo Box,0.74,12/23/12
5329,37888,12/22/12,Critical,31,639.19,0.09,Regular Air,274.90,20.98,1.49,Hilary Holden,45,Muncie,47302,Indiana,Central,Corporate,Office Supplies,Binders and Binder Accessories,Avery Legal 4-Ring Binder,Small Box,0.35,12/24/12
8377,59845,12/22/12,Low,42,200.1,0.04,Regular Air,3.02,4.71,0.7,Ed Ludwig,45,Eagle Pass,78852,Texas,Central,Consumer,Office Supplies,Rubber Bands,Plymouth Boxed Rubber Bands by Plymouth,Wrap Bag,0.8,12/26/12
8378,59845,12/22/12,Low,28,120.54,0.06,Regular Air,6.52,4.2,2.26,Ed Ludwig,45,Edinburg,78539,Texas,Central,Consumer,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Wrap Bag,0.36,12/27/12
1270,9248,12/23/12,Not Specified,41,2811.7,0.09,Regular Air,-3074.27,71.37,69,Michelle Tran,45,Cumberland,21501,Maryland,East,Home Office,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Large Box,0.68,12/24/12
1441,10434,12/23/12,High,2,383.45,0.06,Delivery Truck,-244.47,180.98,26.2,Michelle Ellison,45,Green Bay,54302,Wisconsin,Central,Small Business,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,0.59,12/24/12
5147,36677,12/23/12,Low,38,23255.61,0,Regular Air,-734.33,599.99,24.49,Jack Lebron,45,Richmond,47374,Indiana,Central,Corporate,Technology,Copiers and Fax,Canon Image Class D660 Copier,Large Box,0.44,12/25/12
2589,18689,12/24/12,Not Specified,38,281.17,0.01,Regular Air,-78.37,7.1,6.05,Steven Roelle,45,Lacey,98503,Washington,West,Small Business,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,12/25/12
2590,18689,12/24/12,Not Specified,10,194.65,0.05,Regular Air,-3.78,18.97,9.03,Steven Roelle,45,Lacey,98503,Washington,West,Small Business,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37,12/25/12
5180,36834,12/24/12,Low,11,1935.1,0.01,Delivery Truck,-42.96,170.98,35.89,Rob Dowd,45,Midland,48640,Michigan,Central,Corporate,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Jumbo Box,0.66,12/26/12
1627,11777,12/25/12,Low,39,651.45,0.07,Regular Air,-160.56,17.7,9.47,Jack O'Briant,45,Biloxi,39530,Mississippi,South,Consumer,Office Supplies,Storage & Organization,Portfile® Personal File Boxes,Small Box,0.59,1/1/13
2964,21442,12/25/12,Low,48,2962.96,0.02,Delivery Truck,-612.94,58.14,36.61,Thea Hudgings,45,Jacksonville,32216,Florida,South,Consumer,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,1/1/13
2965,21442,12/25/12,Low,48,782.93,0.03,Regular Air,401.07,15.57,1.39,Thea Hudgings,45,Jacksonville,32216,Florida,South,Consumer,Office Supplies,Envelopes,Park Ridge™ Embossed Executive Business Envelopes,Small Box,0.38,1/1/13
6295,44576,12/25/12,Not Specified,38,5016.25,0.01,Delivery Truck,-189.35,124.49,51.94,Greg Guthrie,45,Lafayette,47905,Indiana,Central,Small Business,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,12/26/12
6296,44576,12/25/12,Not Specified,30,1653.607,0.02,Regular Air,294.97,65.99,5.31,Greg Matthias,45,Fort Collins,80525,Colorado,West,Small Business,Technology,Telephones and Communication,3390,Small Box,0.57,12/26/12
6457,45986,12/25/12,Low,20,71.07,0.08,Regular Air,-15.09,3.69,2.5,Suzanne McNair,45,Shreveport,71109,Louisiana,South,Small Business,Office Supplies,Envelopes,Colored Envelopes,Small Box,0.39,12/30/12
6722,47876,12/25/12,High,8,365.22,0.04,Regular Air,58.08,46.89,5.1,Greg Guthrie,45,Indianapolis,46203,Indiana,Central,Small Business,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Medium Box,0.46,12/27/12
2810,20262,12/26/12,Not Specified,27,652.24,0.02,Regular Air,185.04,22.72,8.99,Patrick O'Donnell,45,Manitowoc,54220,Wisconsin,Central,Home Office,Furniture,Office Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Small Pack,0.44,12/26/12
4511,32101,12/26/12,Low,48,14567.15,0.04,Delivery Truck,3799.59,291.73,48.8,Liz MacKendrick,45,Mechanicsville,23111,Virginia,South,Corporate,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,Jumbo Drum,0.56,12/30/12
5300,37734,12/26/12,Critical,15,1393.39,0.08,Regular Air,84.15,100.97,7.18,Mathew Reese,45,Levittown,11756,New York,East,Small Business,Technology,Computer Peripherals,Gyration Ultra Cordless Optical Suite,Small Box,0.46,12/27/12
5301,37734,12/26/12,Critical,42,601.52,0,Regular Air,171.98,13.4,4.95,Mathew Reese,45,Levittown,11756,New York,East,Small Business,Furniture,Office Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Small Pack,0.37,12/27/12
1932,13824,12/27/12,Low,19,55.27,0.05,Regular Air,19.12,2.89,0.5,George Zrebassa,45,Portsmouth,03801,New Hampshire,East,Home Office,Office Supplies,Labels,Avery 498,Small Box,0.38,1/3/13
5716,40485,12/27/12,Not Specified,36,222.25,0.05,Regular Air,-63.77,5.98,5.46,David Bremer,45,Redlands,92374,California,West,Corporate,Office Supplies,Paper,Xerox 1983,Small Box,0.36,12/27/12
5717,40485,12/27/12,Not Specified,7,388.7135,0.01,Regular Air,-190.42,65.99,3.99,David Bremer,45,Redondo Beach,90278,California,West,Corporate,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59,12/28/12
7478,53382,12/27/12,Not Specified,13,88.17,0.1,Regular Air,-572.49,3.25,49,Paul MacIntyre,45,Aberdeen,57401,South Dakota,Central,Corporate,Office Supplies,Appliances,"Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Large Box,0.56,12/28/12
7479,53382,12/27/12,Not Specified,15,4760.02,0,Delivery Truck,658.88,300.98,64.73,Paul MacIntyre,45,Aberdeen,57401,South Dakota,Central,Corporate,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Jumbo Drum,0.56,12/28/12
645,4550,12/28/12,High,32,3730.54,0.07,Delivery Truck,1369.09,119.99,16.8,Gary Zandusky,45,Weslaco,78596,Texas,Central,Home Office,Technology,Office Machines,Epson C62 Color Inkjet Printer,Jumbo Box,0.35,12/30/12
1552,11206,12/28/12,Low,26,1285.55,0.09,Regular Air,-17.03,49.99,19.99,Eric Barreto,45,Cranston,02920,Rhode Island,East,Small Business,Technology,Computer Peripherals,Zoom V.92 USB External Faxmodem,Small Box,0.41,12/30/12
1553,11206,12/28/12,Low,6,177.67,0.03,Regular Air,39.63,28.53,1.49,Eric Barreto,45,New Britain,06050,Connecticut,East,Small Business,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,0.38,1/1/13
4312,30725,12/28/12,Medium,39,16468.55,0.08,Delivery Truck,5638.75,449.99,49,Dennis Kane,45,Cheektowaga,14225,New York,East,Small Business,Technology,Copiers and Fax,Canon PC940 Copier,Jumbo Drum,0.38,12/29/12
6343,44962,12/28/12,Medium,27,575.74,0.06,Regular Air,152.60,22.24,1.99,Toby Swindell,45,Hendersonville,37075,Tennessee,South,Small Business,Technology,Computer Peripherals,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Small Pack,0.43,12/30/12
6637,47201,12/28/12,Critical,18,99.55,0.03,Express Air,-60.90,4.98,4.62,Tim Taslimi,45,Beverly Hills,90210,California,West,Corporate,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,12/29/12
8029,57378,12/28/12,Not Specified,9,266.27,0.02,Regular Air,-5.70,29.89,1.99,Sibella Parks,45,Bend,97701,Oregon,West,Small Business,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Small Pack,0.5,12/29/12
8030,57378,12/28/12,Not Specified,10,38.44,0.01,Express Air,-26.19,3.28,3.97,Sibella Parks,45,Bend,97701,Oregon,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,0.56,12/28/12
8389,59937,12/28/12,High,7,235.98,0.02,Regular Air,-32.28,30.98,17.08,John Stevenson,45,Hempstead,11550,New York,East,Small Business,Office Supplies,Paper,Xerox 197,Small Box,0.4,12/29/12
